log_id,snapshot_time,cpu_percent,ram_usage_mb,pid
17621,2026-04-10 23:04:59,84.37,2136,169
17622,2026-04-10 23:05:04,92.38,8495,383
17623,2026-04-10 23:05:09,0.76,2499,434
17624,2026-04-10 23:05:14,33.65,11704,175
17625,2026-04-10 23:05:19,1.03,13212,491
17626,2026-04-10 23:05:24,81.07,6321,236
17627,2026-04-10 23:05:29,20.88,13890,318
17628,2026-04-10 23:05:34,59.23,4910,105
17629,2026-04-10 23:05:39,41.74,12477,49
17630,2026-04-10 23:05:44,18.04,11468,169
17631,2026-04-10 23:05:49,12.0,4161,60
17632,2026-04-10 23:05:54,35.97,14272,14
17633,2026-04-10 23:05:59,25.9,943,55
17634,2026-04-10 23:06:04,32.18,4911,183
17635,2026-04-10 23:06:09,14.37,12990,120
17636,2026-04-10 23:06:14,52.19,6907,113
17637,2026-04-10 23:06:19,6.48,10959,396
17638,2026-04-10 23:06:24,17.43,12678,43
17639,2026-04-10 23:06:29,20.42,13883,24
17640,2026-04-10 23:06:34,74.77,10930,66
17641,2026-04-10 23:06:39,61.06,5651,70
17642,2026-04-10 23:06:44,56.51,4635,117
17643,2026-04-10 23:06:49,67.44,14720,243
17644,2026-04-10 23:06:54,96.9,5537,103
17645,2026-04-10 23:06:59,32.85,13851,383
17646,2026-04-10 23:07:04,78.27,12664,71
17647,2026-04-10 23:07:09,76.91,14185,472
17648,2026-04-10 23:07:14,80.47,11383,220
17649,2026-04-10 23:07:19,1.35,5772,11
17650,2026-04-10 23:07:24,64.47,11657,389
17651,2026-04-10 23:07:29,1.3,5385,473
17652,2026-04-10 23:07:34,58.36,7321,198
17653,2026-04-10 23:07:39,80.19,1865,173
17654,2026-04-10 23:07:44,6.42,847,338
17655,2026-04-10 23:07:49,33.59,11207,442
17656,2026-04-10 23:07:54,6.42,16080,491
17657,2026-04-10 23:07:59,49.42,7177,137
17658,2026-04-10 23:08:04,19.47,2397,118
17659,2026-04-10 23:08:09,43.23,2188,350
17660,2026-04-10 23:08:14,35.64,14988,17
17661,2026-04-10 23:08:19,34.75,14739,464
17662,2026-04-10 23:08:24,97.2,14529,60
17663,2026-04-10 23:08:29,62.33,15272,369
17664,2026-04-10 23:08:34,62.36,14018,341
17665,2026-04-10 23:08:39,77.96,8617,277
17666,2026-04-10 23:08:44,43.64,3511,50
17667,2026-04-10 23:08:49,50.26,8454,129
17668,2026-04-10 23:08:54,46.94,2526,474
17669,2026-04-10 23:08:59,59.84,2310,416
17670,2026-04-10 23:09:04,67.92,13333,356
17671,2026-04-10 23:09:09,53.31,6158,388
17672,2026-04-10 23:09:14,6.14,15642,77
17673,2026-04-10 23:09:19,37.7,3680,30
17674,2026-04-10 23:09:24,20.38,15924,95
17675,2026-04-10 23:09:29,92.37,10626,92
17676,2026-04-10 23:09:34,69.39,10158,44
17677,2026-04-10 23:09:39,77.14,15455,226
17678,2026-04-10 23:09:44,70.51,4874,357
17679,2026-04-10 23:09:49,20.75,11668,331
17680,2026-04-10 23:09:54,81.92,12623,274
17681,2026-04-10 23:09:59,30.89,13465,12
17682,2026-04-10 23:10:04,95.35,14178,162
17683,2026-04-10 23:10:09,63.56,5805,457
17684,2026-04-10 23:10:14,16.28,11427,426
17685,2026-04-10 23:10:19,90.25,1229,442
17686,2026-04-10 23:10:24,5.83,6629,217
17687,2026-04-10 23:10:29,80.31,1335,101
17688,2026-04-10 23:10:34,31.85,14597,22
17689,2026-04-10 23:10:39,87.21,15945,146
17690,2026-04-10 23:10:44,39.59,15725,96
17691,2026-04-10 23:10:49,7.51,15465,162
17692,2026-04-10 23:10:54,53.88,7346,377
17693,2026-04-10 23:10:59,43.15,398,475
17694,2026-04-10 23:11:04,72.16,12481,24
17695,2026-04-10 23:11:09,10.62,10506,39
17696,2026-04-10 23:11:14,9.63,12391,497
17697,2026-04-10 23:11:19,3.21,14339,217
17698,2026-04-10 23:11:24,42.95,4538,425
17699,2026-04-10 23:11:29,9.61,1106,290
17700,2026-04-10 23:11:34,72.25,159,332
17701,2026-04-10 23:11:39,64.14,6267,394
17702,2026-04-10 23:11:44,12.98,977,364
17703,2026-04-10 23:11:49,62.15,14974,194
17704,2026-04-10 23:11:54,44.85,2407,189
17705,2026-04-10 23:11:59,79.79,8887,8
17706,2026-04-10 23:12:04,13.92,12289,474
17707,2026-04-10 23:12:09,15.92,6620,407
17708,2026-04-10 23:12:14,72.68,8675,38
17709,2026-04-10 23:12:19,46.91,11060,102
17710,2026-04-10 23:12:24,68.96,2530,394
17711,2026-04-10 23:12:29,31.17,3386,183
17712,2026-04-10 23:12:34,43.2,10767,456
17713,2026-04-10 23:12:39,58.97,15387,495
17714,2026-04-10 23:12:44,94.21,9080,107
17715,2026-04-10 23:12:49,49.49,7959,128
17716,2026-04-10 23:12:54,83.59,8119,448
17717,2026-04-10 23:12:59,71.83,16104,415
17718,2026-04-10 23:13:04,68.86,12672,278
17719,2026-04-10 23:13:09,57.73,1990,42
17720,2026-04-10 23:13:14,16.66,11415,263
17721,2026-04-10 23:13:19,96.8,1916,73
17722,2026-04-10 23:13:24,42.7,1405,390
17723,2026-04-10 23:13:29,54.1,14053,186
17724,2026-04-10 23:13:34,51.51,3105,123
17725,2026-04-10 23:13:39,45.54,11109,10
17726,2026-04-10 23:13:44,36.59,15417,365
17727,2026-04-10 23:13:49,38.78,12007,84
17728,2026-04-10 23:13:54,29.43,6379,172
17729,2026-04-10 23:13:59,77.16,8038,261
17730,2026-04-10 23:14:04,47.35,15368,171
17731,2026-04-10 23:14:09,58.05,5366,390
17732,2026-04-10 23:14:14,24.51,733,207
17733,2026-04-10 23:14:19,68.82,2204,395
17734,2026-04-10 23:14:24,95.49,14524,133
17735,2026-04-10 23:14:29,92.33,11672,191
17736,2026-04-10 23:14:34,7.41,12164,309
17737,2026-04-10 23:14:39,49.8,5462,465
17738,2026-04-10 23:14:44,46.69,1588,39
17739,2026-04-10 23:14:49,68.23,1763,236
17740,2026-04-10 23:14:54,92.5,6140,353
17741,2026-04-10 23:14:59,83.12,4736,336
17742,2026-04-10 23:15:04,94.24,10171,221
17743,2026-04-10 23:15:09,13.29,10272,169
17744,2026-04-10 23:15:14,26.24,6362,209
17745,2026-04-10 23:15:19,62.51,6412,380
17746,2026-04-10 23:15:24,64.53,15382,10
17747,2026-04-10 23:15:29,71.36,3804,25
17748,2026-04-10 23:15:34,9.49,1996,405
17749,2026-04-10 23:15:39,44.9,8215,103
17750,2026-04-10 23:15:44,92.38,7361,174
17751,2026-04-10 23:15:49,44.38,10020,479
17752,2026-04-10 23:15:54,44.67,7568,418
17753,2026-04-10 23:15:59,22.87,8624,433
17754,2026-04-10 23:16:04,45.63,6523,205
17755,2026-04-10 23:16:09,80.84,6277,5
17756,2026-04-10 23:16:14,53.3,4391,136
17757,2026-04-10 23:16:19,8.5,10370,227
17758,2026-04-10 23:16:24,23.25,10959,286
17759,2026-04-10 23:16:29,64.43,13291,258
17760,2026-04-10 23:16:34,85.67,10254,359
17761,2026-04-10 23:16:39,7.34,9953,221
17762,2026-04-10 23:16:44,37.44,14283,274
17763,2026-04-10 23:16:49,70.6,16138,187
17764,2026-04-10 23:16:54,76.08,7867,414
17765,2026-04-10 23:16:59,69.57,15563,98
17766,2026-04-10 23:17:04,6.87,4741,308
17767,2026-04-10 23:17:09,36.01,12152,1
17768,2026-04-10 23:17:14,94.56,2770,182
17769,2026-04-10 23:17:19,38.53,5124,87
17770,2026-04-10 23:17:24,25.35,5548,496
17771,2026-04-10 23:17:29,76.81,13834,378
17772,2026-04-10 23:17:34,48.69,10111,378
17773,2026-04-10 23:17:39,83.61,3300,184
17774,2026-04-10 23:17:44,62.86,9098,451
17775,2026-04-10 23:17:49,17.62,631,101
17776,2026-04-10 23:17:54,15.33,8077,422
17777,2026-04-10 23:17:59,74.29,4666,291
17778,2026-04-10 23:18:04,50.0,11079,481
17779,2026-04-10 23:18:09,41.79,5167,178
17780,2026-04-10 23:18:14,90.79,5987,340
17781,2026-04-10 23:18:19,34.6,6526,100
17782,2026-04-10 23:18:24,2.85,4038,436
17783,2026-04-10 23:18:29,17.89,14337,416
17784,2026-04-10 23:18:34,62.46,13336,476
17785,2026-04-10 23:18:39,24.41,2284,405
17786,2026-04-10 23:18:44,91.56,8058,444
17787,2026-04-10 23:18:49,31.06,7232,188
17788,2026-04-10 23:18:54,80.08,282,442
17789,2026-04-10 23:18:59,74.42,8948,165
17790,2026-04-10 23:19:04,6.63,11414,247
17791,2026-04-10 23:19:09,53.06,12057,24
17792,2026-04-10 23:19:14,44.18,6511,381
17793,2026-04-10 23:19:19,37.73,15612,184
17794,2026-04-10 23:19:24,41.25,10314,294
17795,2026-04-10 23:19:29,38.11,2547,234
17796,2026-04-10 23:19:34,35.24,2033,444
17797,2026-04-10 23:19:39,24.19,7523,427
17798,2026-04-10 23:19:44,12.88,1706,43
17799,2026-04-10 23:19:49,77.98,5314,199
17800,2026-04-10 23:19:54,62.18,7005,376
17801,2026-04-10 23:19:59,5.11,12358,116
17802,2026-04-10 23:20:04,74.51,6677,175
17803,2026-04-10 23:20:09,72.71,1927,116
17804,2026-04-10 23:20:14,0.71,8071,112
17805,2026-04-10 23:20:19,80.43,10906,210
17806,2026-04-10 23:20:24,92.38,12326,225
17807,2026-04-10 23:20:29,78.62,3773,303
17808,2026-04-10 23:20:34,24.2,3683,380
17809,2026-04-10 23:20:39,28.44,7080,139
17810,2026-04-10 23:20:44,8.57,14427,370
17811,2026-04-10 23:20:49,11.27,3988,333
17812,2026-04-10 23:20:54,82.56,2645,40
17813,2026-04-10 23:20:59,11.18,11255,139
17814,2026-04-10 23:21:04,52.79,6686,445
17815,2026-04-10 23:21:09,30.36,9001,266
17816,2026-04-10 23:21:14,37.01,8076,217
17817,2026-04-10 23:21:19,84.19,16071,289
17818,2026-04-10 23:21:24,41.38,10522,304
17819,2026-04-10 23:21:29,4.59,10843,138
17820,2026-04-10 23:21:34,51.35,7501,206
17821,2026-04-10 23:21:39,35.71,4654,194
17822,2026-04-10 23:21:44,47.55,1841,39
17823,2026-04-10 23:21:49,35.56,329,175
17824,2026-04-10 23:21:54,24.52,6579,294
17825,2026-04-10 23:21:59,39.57,3863,135
17826,2026-04-10 23:22:04,51.37,14683,94
17827,2026-04-10 23:22:09,19.91,6493,109
17828,2026-04-10 23:22:14,17.88,12445,7
17829,2026-04-10 23:22:19,1.33,9187,144
17830,2026-04-10 23:22:24,1.58,9435,287
17831,2026-04-10 23:22:29,52.71,5413,108
17832,2026-04-10 23:22:34,55.73,8071,273
17833,2026-04-10 23:22:39,34.64,9505,21
17834,2026-04-10 23:22:44,93.42,1774,2
17835,2026-04-10 23:22:49,94.41,15173,203
17836,2026-04-10 23:22:54,36.96,4570,282
17837,2026-04-10 23:22:59,34.12,5481,144
17838,2026-04-10 23:23:04,76.13,4628,359
17839,2026-04-10 23:23:09,92.1,1318,52
17840,2026-04-10 23:23:14,87.03,12190,232
17841,2026-04-10 23:23:19,52.29,9040,229
17842,2026-04-10 23:23:24,67.78,13877,261
17843,2026-04-10 23:23:29,20.63,477,92
17844,2026-04-10 23:23:34,54.68,11518,140
17845,2026-04-10 23:23:39,33.64,1396,312
17846,2026-04-10 23:23:44,5.96,3836,378
17847,2026-04-10 23:23:49,82.62,4240,221
17848,2026-04-10 23:23:54,73.38,2974,134
17849,2026-04-10 23:23:59,8.96,15901,235
17850,2026-04-10 23:24:04,68.58,8264,425
17851,2026-04-10 23:24:09,19.44,9211,349
17852,2026-04-10 23:24:14,72.47,895,193
17853,2026-04-10 23:24:19,1.95,11753,394
17854,2026-04-10 23:24:24,85.46,12948,211
17855,2026-04-10 23:24:29,68.52,4106,352
17856,2026-04-10 23:24:34,19.28,4627,450
17857,2026-04-10 23:24:39,56.45,2020,104
17858,2026-04-10 23:24:44,57.5,562,104
17859,2026-04-10 23:24:49,35.13,575,420
17860,2026-04-10 23:24:54,91.69,10225,298
17861,2026-04-10 23:24:59,37.83,6031,383
17862,2026-04-10 23:25:04,60.92,1003,394
17863,2026-04-10 23:25:09,54.69,10093,21
17864,2026-04-10 23:25:14,21.0,11508,80
17865,2026-04-10 23:25:19,79.99,4701,471
17866,2026-04-10 23:25:24,34.08,4351,16
17867,2026-04-10 23:25:29,35.29,6369,358
17868,2026-04-10 23:25:34,37.35,5970,71
17869,2026-04-10 23:25:39,71.79,9829,395
17870,2026-04-10 23:25:44,90.87,924,292
17871,2026-04-10 23:25:49,46.64,742,431
17872,2026-04-10 23:25:54,75.73,12854,104
17873,2026-04-10 23:25:59,96.07,13106,19
17874,2026-04-10 23:26:04,38.48,4326,285
17875,2026-04-10 23:26:09,78.31,3050,468
17876,2026-04-10 23:26:14,40.32,1000,401
17877,2026-04-10 23:26:19,74.58,13712,2
17878,2026-04-10 23:26:24,15.36,5236,76
17879,2026-04-10 23:26:29,37.62,14125,87
17880,2026-04-10 23:26:34,2.94,12022,262
17881,2026-04-10 23:26:39,13.36,4297,387
17882,2026-04-10 23:26:44,88.54,7936,280
17883,2026-04-10 23:26:49,42.41,1299,358
17884,2026-04-10 23:26:54,86.69,5377,119
17885,2026-04-10 23:26:59,65.85,12216,250
17886,2026-04-10 23:27:04,97.46,15805,282
17887,2026-04-10 23:27:09,26.93,15214,121
17888,2026-04-10 23:27:14,16.32,7334,417
17889,2026-04-10 23:27:19,11.9,9064,186
17890,2026-04-10 23:27:24,92.69,2549,496
17891,2026-04-10 23:27:29,94.8,3225,474
17892,2026-04-10 23:27:34,48.9,8388,35
17893,2026-04-10 23:27:39,58.0,14962,209
17894,2026-04-10 23:27:44,37.85,11769,276
17895,2026-04-10 23:27:49,15.98,15252,330
17896,2026-04-10 23:27:54,59.77,12829,145
17897,2026-04-10 23:27:59,53.98,348,88
17898,2026-04-10 23:28:04,26.39,14831,283
17899,2026-04-10 23:28:09,22.27,8511,99
17900,2026-04-10 23:28:14,36.85,3402,456
17901,2026-04-10 23:28:19,96.59,2368,398
17902,2026-04-10 23:28:24,97.29,6453,405
17903,2026-04-10 23:28:29,39.08,1101,27
17904,2026-04-10 23:28:34,34.38,9688,352
17905,2026-04-10 23:28:39,16.32,14699,14
17906,2026-04-10 23:28:44,56.77,10274,486
17907,2026-04-10 23:28:49,97.31,4322,450
17908,2026-04-10 23:28:54,96.09,8618,480
17909,2026-04-10 23:28:59,75.75,9774,297
17910,2026-04-10 23:29:04,20.78,3098,420
17911,2026-04-10 23:29:09,58.01,10631,192
17912,2026-04-10 23:29:14,30.9,1545,131
17913,2026-04-10 23:29:19,15.04,3106,30
17914,2026-04-10 23:29:24,6.6,11853,329
17915,2026-04-10 23:29:29,98.0,8065,86
17916,2026-04-10 23:29:34,72.9,3616,354
17917,2026-04-10 23:29:39,16.05,14860,365
17918,2026-04-10 23:29:44,39.59,12918,491
17919,2026-04-10 23:29:49,15.85,12161,251
17920,2026-04-10 23:29:54,62.51,9852,454
17921,2026-04-10 23:29:59,18.73,10645,63
17922,2026-04-10 23:30:04,49.89,9919,99
17923,2026-04-10 23:30:09,88.33,5987,263
17924,2026-04-10 23:30:14,4.67,5330,158
17925,2026-04-10 23:30:19,62.13,306,13
17926,2026-04-10 23:30:24,53.63,5438,100
17927,2026-04-10 23:30:29,58.97,16123,469
17928,2026-04-10 23:30:34,87.52,1950,271
17929,2026-04-10 23:30:39,60.72,15008,311
17930,2026-04-10 23:30:44,54.86,11335,273
17931,2026-04-10 23:30:49,48.48,11053,257
17932,2026-04-10 23:30:54,56.28,4991,117
17933,2026-04-10 23:30:59,14.35,7859,389
17934,2026-04-10 23:31:04,91.2,12065,154
17935,2026-04-10 23:31:09,26.96,3638,464
17936,2026-04-10 23:31:14,15.2,702,249
17937,2026-04-10 23:31:19,82.97,4481,70
17938,2026-04-10 23:31:24,63.41,13246,204
17939,2026-04-10 23:31:29,35.69,10132,339
17940,2026-04-10 23:31:34,38.84,11847,213
17941,2026-04-10 23:31:39,66.93,12232,252
17942,2026-04-10 23:31:44,46.41,5937,24
17943,2026-04-10 23:31:49,27.01,11850,249
17944,2026-04-10 23:31:54,35.58,6514,147
17945,2026-04-10 23:31:59,64.91,6396,153
17946,2026-04-10 23:32:04,6.28,13759,264
17947,2026-04-10 23:32:09,29.66,2880,489
17948,2026-04-10 23:32:14,78.93,9354,295
17949,2026-04-10 23:32:19,33.32,10665,124
17950,2026-04-10 23:32:24,41.91,3245,327
17951,2026-04-10 23:32:29,25.53,1549,358
17952,2026-04-10 23:32:34,81.72,16024,78
17953,2026-04-10 23:32:39,47.56,6632,354
17954,2026-04-10 23:32:44,23.21,969,42
17955,2026-04-10 23:32:49,30.98,5389,93
17956,2026-04-10 23:32:54,29.1,7149,233
17957,2026-04-10 23:32:59,53.24,7429,110
17958,2026-04-10 23:33:04,26.31,1708,426
17959,2026-04-10 23:33:09,75.2,16051,337
17960,2026-04-10 23:33:14,35.86,1648,374
17961,2026-04-10 23:33:19,94.67,12777,142
17962,2026-04-10 23:33:24,88.74,16027,258
17963,2026-04-10 23:33:29,33.13,3984,431
17964,2026-04-10 23:33:34,47.5,12605,348
17965,2026-04-10 23:33:39,54.61,13364,234
17966,2026-04-10 23:33:44,25.59,1644,351
17967,2026-04-10 23:33:49,41.12,5570,350
17968,2026-04-10 23:33:54,36.71,10291,131
17969,2026-04-10 23:33:59,77.04,771,446
17970,2026-04-10 23:34:04,89.39,12136,350
17971,2026-04-10 23:34:09,4.14,14079,362
17972,2026-04-10 23:34:14,61.56,6312,165
17973,2026-04-10 23:34:19,82.24,2175,441
17974,2026-04-10 23:34:24,95.9,269,185
17975,2026-04-10 23:34:29,2.14,6700,149
17976,2026-04-10 23:34:34,19.91,2087,191
17977,2026-04-10 23:34:39,37.89,14065,281
17978,2026-04-10 23:34:44,38.34,461,459
17979,2026-04-10 23:34:49,12.79,1582,44
17980,2026-04-10 23:34:54,74.76,4006,349
17981,2026-04-10 23:34:59,66.36,6710,168
17982,2026-04-10 23:35:04,46.84,6456,167
17983,2026-04-10 23:35:09,18.49,9888,248
17984,2026-04-10 23:35:14,18.16,2464,194
17985,2026-04-10 23:35:19,36.45,1354,257
17986,2026-04-10 23:35:24,6.16,12024,254
17987,2026-04-10 23:35:29,16.04,7797,475
17988,2026-04-10 23:35:34,78.42,1198,247
17989,2026-04-10 23:35:39,48.47,2169,280
17990,2026-04-10 23:35:44,89.57,4728,128
17991,2026-04-10 23:35:49,93.9,14680,98
17992,2026-04-10 23:35:54,92.0,9546,230
17993,2026-04-10 23:35:59,63.35,14557,268
17994,2026-04-10 23:36:04,87.69,255,457
17995,2026-04-10 23:36:09,91.94,9374,384
17996,2026-04-10 23:36:14,96.59,9597,272
17997,2026-04-10 23:36:19,78.25,13929,175
17998,2026-04-10 23:36:24,79.84,6132,311
17999,2026-04-10 23:36:29,50.3,14083,52
18000,2026-04-10 23:36:34,62.97,6946,171
18001,2026-04-10 23:36:39,86.95,10960,354
18002,2026-04-10 23:36:44,50.79,12495,12
18003,2026-04-10 23:36:49,30.62,1364,496
18004,2026-04-10 23:36:54,35.56,9785,353
18005,2026-04-10 23:36:59,89.44,10886,308
18006,2026-04-10 23:37:04,53.71,11286,412
18007,2026-04-10 23:37:09,95.74,3769,347
18008,2026-04-10 23:37:14,32.66,6955,353
18009,2026-04-10 23:37:19,18.62,1567,333
18010,2026-04-10 23:37:24,65.48,15962,376
18011,2026-04-10 23:37:29,17.04,14991,444
18012,2026-04-10 23:37:34,54.32,11407,11
18013,2026-04-10 23:37:39,54.26,16170,341
18014,2026-04-10 23:37:44,21.17,1104,263
18015,2026-04-10 23:37:49,46.2,964,372
18016,2026-04-10 23:37:54,43.09,648,408
18017,2026-04-10 23:37:59,55.89,7343,174
18018,2026-04-10 23:38:04,66.51,611,66
18019,2026-04-10 23:38:09,72.47,6198,110
18020,2026-04-10 23:38:14,20.14,6390,438
18021,2026-04-10 23:38:19,24.62,14902,272
18022,2026-04-10 23:38:24,67.13,9092,226
18023,2026-04-10 23:38:29,65.33,3036,194
18024,2026-04-10 23:38:34,35.95,13152,42
18025,2026-04-10 23:38:39,48.36,5452,139
18026,2026-04-10 23:38:44,65.54,5036,189
18027,2026-04-10 23:38:49,86.68,13960,249
18028,2026-04-10 23:38:54,90.28,7358,187
18029,2026-04-10 23:38:59,87.59,1210,130
18030,2026-04-10 23:39:04,54.53,2992,121
18031,2026-04-10 23:39:09,21.86,13158,227
18032,2026-04-10 23:39:14,7.67,149,360
18033,2026-04-10 23:39:19,2.28,8799,427
18034,2026-04-10 23:39:24,48.67,4491,214
18035,2026-04-10 23:39:29,21.08,1020,279
18036,2026-04-10 23:39:34,51.42,6811,176
18037,2026-04-10 23:39:39,80.22,235,152
18038,2026-04-10 23:39:44,71.8,5850,337
18039,2026-04-10 23:39:49,87.39,1741,222
18040,2026-04-10 23:39:54,84.19,502,470
18041,2026-04-10 23:39:59,35.95,2376,278
18042,2026-04-10 23:40:04,62.95,16276,481
18043,2026-04-10 23:40:09,24.64,16138,124
18044,2026-04-10 23:40:14,38.31,243,433
18045,2026-04-10 23:40:19,86.06,13277,147
18046,2026-04-10 23:40:24,56.62,7183,174
18047,2026-04-10 23:40:29,74.14,892,131
18048,2026-04-10 23:40:34,93.06,4681,460
18049,2026-04-10 23:40:39,46.84,7607,295
18050,2026-04-10 23:40:44,56.83,962,242
18051,2026-04-10 23:40:49,54.02,3550,500
18052,2026-04-10 23:40:54,50.75,5498,429
18053,2026-04-10 23:40:59,81.55,315,218
18054,2026-04-10 23:41:04,10.14,2760,357
18055,2026-04-10 23:41:09,2.46,6364,247
18056,2026-04-10 23:41:14,29.32,15889,104
18057,2026-04-10 23:41:19,7.67,5965,266
18058,2026-04-10 23:41:24,53.88,15038,79
18059,2026-04-10 23:41:29,43.21,351,482
18060,2026-04-10 23:41:34,9.95,1998,394
18061,2026-04-10 23:41:39,14.84,1049,159
18062,2026-04-10 23:41:44,12.85,12046,307
18063,2026-04-10 23:41:49,45.63,9485,145
18064,2026-04-10 23:41:54,51.58,10986,369
18065,2026-04-10 23:41:59,64.3,6133,245
18066,2026-04-10 23:42:04,16.6,8986,258
18067,2026-04-10 23:42:09,83.54,4054,434
18068,2026-04-10 23:42:14,35.9,10240,282
18069,2026-04-10 23:42:19,20.47,14950,500
18070,2026-04-10 23:42:24,47.47,3325,499
18071,2026-04-10 23:42:29,39.77,15245,46
18072,2026-04-10 23:42:34,84.69,9118,445
18073,2026-04-10 23:42:39,87.44,1185,156
18074,2026-04-10 23:42:44,54.28,1315,385
18075,2026-04-10 23:42:49,45.47,13034,307
18076,2026-04-10 23:42:54,19.73,1934,107
18077,2026-04-10 23:42:59,41.3,14986,68
18078,2026-04-10 23:43:04,57.87,3840,395
18079,2026-04-10 23:43:09,64.47,14494,244
18080,2026-04-10 23:43:14,38.79,1255,272
18081,2026-04-10 23:43:19,87.22,12674,298
18082,2026-04-10 23:43:24,22.99,14918,435
18083,2026-04-10 23:43:29,37.44,5584,310
18084,2026-04-10 23:43:34,18.49,2969,255
18085,2026-04-10 23:43:39,67.86,8147,495
18086,2026-04-10 23:43:44,46.05,10192,52
18087,2026-04-10 23:43:49,55.11,1808,84
18088,2026-04-10 23:43:54,63.11,8566,451
18089,2026-04-10 23:43:59,80.42,8667,161
18090,2026-04-10 23:44:04,45.01,13309,113
18091,2026-04-10 23:44:09,94.85,8567,468
18092,2026-04-10 23:44:14,44.74,7800,157
18093,2026-04-10 23:44:19,32.16,13913,38
18094,2026-04-10 23:44:24,6.61,5744,177
18095,2026-04-10 23:44:29,17.31,13516,490
18096,2026-04-10 23:44:34,27.94,14631,22
18097,2026-04-10 23:44:39,78.79,8466,335
18098,2026-04-10 23:44:44,15.56,2652,116
18099,2026-04-10 23:44:49,22.2,5314,399
18100,2026-04-10 23:44:54,5.56,11188,16
18101,2026-04-10 23:44:59,32.99,10711,30
18102,2026-04-10 23:45:04,43.88,14384,130
18103,2026-04-10 23:45:09,23.41,10141,143
18104,2026-04-10 23:45:14,48.12,6399,221
18105,2026-04-10 23:45:19,12.19,15692,10
18106,2026-04-10 23:45:24,71.27,8808,57
18107,2026-04-10 23:45:29,12.87,5715,373
18108,2026-04-10 23:45:34,58.06,11809,210
18109,2026-04-10 23:45:39,82.19,14790,1
18110,2026-04-10 23:45:44,66.13,302,114
18111,2026-04-10 23:45:49,80.27,11212,332
18112,2026-04-10 23:45:54,50.35,6132,30
18113,2026-04-10 23:45:59,40.95,8127,113
18114,2026-04-10 23:46:04,32.95,1569,71
18115,2026-04-10 23:46:09,95.34,862,453
18116,2026-04-10 23:46:14,20.37,3659,400
18117,2026-04-10 23:46:19,0.78,15255,5
18118,2026-04-10 23:46:24,14.05,4695,26
18119,2026-04-10 23:46:29,53.2,1736,492
18120,2026-04-10 23:46:34,17.82,2788,445
18121,2026-04-10 23:46:39,7.13,10584,97
18122,2026-04-10 23:46:44,6.31,12782,53
18123,2026-04-10 23:46:49,66.63,1864,358
18124,2026-04-10 23:46:54,29.64,1173,489
18125,2026-04-10 23:46:59,4.09,10266,240
18126,2026-04-10 23:47:04,53.63,7303,199
18127,2026-04-10 23:47:09,37.8,7364,227
18128,2026-04-10 23:47:14,77.24,9910,301
18129,2026-04-10 23:47:19,36.42,13503,358
18130,2026-04-10 23:47:24,38.64,324,44
18131,2026-04-10 23:47:29,32.33,9247,408
18132,2026-04-10 23:47:34,47.71,9304,218
18133,2026-04-10 23:47:39,33.1,2375,274
18134,2026-04-10 23:47:44,11.39,9785,213
18135,2026-04-10 23:47:49,7.97,6200,61
18136,2026-04-10 23:47:54,32.2,7895,202
18137,2026-04-10 23:47:59,12.72,3767,337
18138,2026-04-10 23:48:04,45.4,6658,304
18139,2026-04-10 23:48:09,81.41,178,469
18140,2026-04-10 23:48:14,6.89,2819,388
18141,2026-04-10 23:48:19,46.95,8743,264
18142,2026-04-10 23:48:24,89.09,3801,204
18143,2026-04-10 23:48:29,91.26,5234,279
18144,2026-04-10 23:48:34,15.23,14034,420
18145,2026-04-10 23:48:39,44.23,13119,294
18146,2026-04-10 23:48:44,74.57,2344,21
18147,2026-04-10 23:48:49,39.07,14723,203
18148,2026-04-10 23:48:54,1.02,10325,144
18149,2026-04-10 23:48:59,31.77,1120,319
18150,2026-04-10 23:49:04,19.95,8575,484
18151,2026-04-10 23:49:09,63.11,2498,58
18152,2026-04-10 23:49:14,87.37,16321,192
18153,2026-04-10 23:49:19,38.01,4746,50
18154,2026-04-10 23:49:24,92.6,7491,70
18155,2026-04-10 23:49:29,54.56,4223,391
18156,2026-04-10 23:49:34,38.8,1924,434
18157,2026-04-10 23:49:39,11.86,866,126
18158,2026-04-10 23:49:44,71.57,14447,415
18159,2026-04-10 23:49:49,32.8,3407,263
18160,2026-04-10 23:49:54,24.9,6688,476
18161,2026-04-10 23:49:59,88.41,10669,389
18162,2026-04-10 23:50:04,70.92,13415,341
18163,2026-04-10 23:50:09,48.21,4007,319
18164,2026-04-10 23:50:14,16.99,5501,327
18165,2026-04-10 23:50:19,91.51,15548,373
18166,2026-04-10 23:50:24,91.05,4438,204
18167,2026-04-10 23:50:29,88.46,12456,157
18168,2026-04-10 23:50:34,93.01,13958,219
18169,2026-04-10 23:50:39,64.33,15679,495
18170,2026-04-10 23:50:44,47.72,345,274
18171,2026-04-10 23:50:49,66.42,12083,205
18172,2026-04-10 23:50:54,23.68,5066,365
18173,2026-04-10 23:50:59,96.08,6731,135
18174,2026-04-10 23:51:04,13.58,173,97
18175,2026-04-10 23:51:09,25.2,16141,84
18176,2026-04-10 23:51:14,43.72,15509,344
18177,2026-04-10 23:51:19,86.58,6518,249
18178,2026-04-10 23:51:24,11.48,3879,77
18179,2026-04-10 23:51:29,31.64,6131,463
18180,2026-04-10 23:51:34,19.39,4433,166
